"player_name","event_name","heat_name","player_number","player_score","mu","sd"
"Gabriel Medina","2016/mct/1418/drug-aware-margaret-river-pro","round_277_heat_3",2,13.17,13.92,3.16
"Gabriel Medina","2019/mct/2916/oi-rio-pro","round_539_heat_4",2,12,13.92,3.16
"Gabriel Medina","2018/mct/2774/tahiti-pro-teahupoo","round_479_heat_3",2,13.1,13.92,3.16
"Gabriel Medina","2018/mct/2705/oi-rio-pro","round_449_heat_7",2,13.1,13.92,3.16
"Gabriel Medina","2015/mct/1234/oi-rio-pro","round_193_heat_4",3,12.33,13.92,3.16
"Gabriel Medina","2019/mct/2927/billabong-pipe-masters","round_576_heat_1",2,12.94,13.92,3.16
"Gabriel Medina","2017/mct/1920/billabong-pro-tahiti","round_398_heat_1",2,18.23,13.92,3.16
"Gabriel Medina","2019/mct/2917/corona-open-j-bay","round_547_heat_1",2,14.3,13.92,3.16
"Gabriel Medina","2016/mct/1513/quiksilver-pro-france","round_328_heat_1",2,7,13.92,3.16
"Gabriel Medina","2014/mct/674/j-bay-open","round_125_heat_3",2,11.17,13.92,3.16
"Gabriel Medina","2013/mct/594/quiksilver-pro-france","round_58_heat_12",2,18.17,13.92,3.16
"Gabriel Medina","2018/mct/2825/meo-rip-curl-pro-portugal","round_494_heat_1",2,14.73,13.92,3.16
"Gabriel Medina","2016/mct/1443/fiji-pro","round_290_heat_3",2,15.94,13.92,3.16
"Gabriel Medina","2019/mct/2913/margaret-river-pro","round_530_heat_5",2,13.23,13.92,3.16
"Gabriel Medina","2019/mct/2919/tahiti-pro-teahupoo","round_553_heat_3",2,11.77,13.92,3.16
"Gabriel Medina","2016/mct/1413/rip-curl-pro-bells-beach","round_265_heat_4",3,13.84,13.92,3.16
"Gabriel Medina","2019/mct/2927/billabong-pipe-masters","round_570_heat_5",3,17.3,13.92,3.16
"Gabriel Medina","2013/mct/540/volcom-fiji-pro","round_25_heat_7",3,10.53,13.92,3.16
"Gabriel Medina","2014/mct/655/rip-curl-pro-bells-beach","round_101_heat_1",2,13.33,13.92,3.16
"Gabriel Medina","2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_9",2,16.03,13.92,3.16
"Gabriel Medina","2013/mct/529/rip-curl-pro-bells-beach","round_10_heat_2",2,15.9,13.92,3.16
"Gabriel Medina","2018/mct/2774/tahiti-pro-teahupoo","round_475_heat_4",3,15.16,13.92,3.16
"Gabriel Medina","2013/mct/594/quiksilver-pro-france","round_64_heat_1",2,15,13.92,3.16
"Gabriel Medina","2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona","round_11_heat_1",2,12.93,13.92,3.16
"Gabriel Medina","2019/mct/2908/quiksilver-pro-gold-coast","round_509_heat_9",2,19.13,13.92,3.16
"Gabriel Medina","2019/mct/2916/oi-rio-pro","round_537_heat_16",2,13,13.92,3.16
"Gabriel Medina","2014/mct/668/fiji-pro","round_120_heat_1",2,18.4,13.92,3.16
"Gabriel Medina","2017/mct/1961/meo-rip-curl-pro-portugal","round_419_heat_12",2,17.34,13.92,3.16
"Gabriel Medina","2016/mct/1418/drug-aware-margaret-river-pro","round_275_heat_7",2,14.67,13.92,3.16
"Gabriel Medina","2019/mct/2923/quiksilver-pro-france","round_558_heat_9",2,9.76,13.92,3.16
"Gabriel Medina","2017/mct/1979/billabong-pipe-masters","round_426_heat_1",2,15.33,13.92,3.16
"Gabriel Medina","2018/mct/2705/oi-rio-pro","round_447_heat_5",3,14.17,13.92,3.16
"Gabriel Medina","2018/mct/2856/billabong-pipe-masters","round_504_heat_2",2,19.43,13.92,3.16
"Gabriel Medina","2018/mct/2747/corona-open-j-bay","round_468_heat_4",3,11.83,13.92,3.16
"Gabriel Medina","2014/mct/649/drug-aware-margaret-river-pro","round_91_heat_5",2,16.44,13.92,3.16
"Gabriel Medina","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_7_heat_1",2,11.1,13.92,3.16
"Gabriel Medina","2016/mct/1434/oi-rio-pro","round_282_heat_4",2,19.4,13.92,3.16
"Gabriel Medina","2017/mct/1854/oi-rio-pro","round_369_heat_1",3,13.1,13.92,3.16
"Gabriel Medina","2017/mct/1900/corona-open-j-bay","round_387_heat_2",2,15.83,13.92,3.16
"Gabriel Medina","2017/mct/1900/corona-open-j-bay","round_390_heat_1",2,17.4,13.92,3.16
"Gabriel Medina","2014/mct/674/j-bay-open","round_123_heat_7",2,15.46,13.92,3.16
"Gabriel Medina","2016/mct/1443/fiji-pro","round_291_heat_1",2,14.5,13.92,3.16
"Gabriel Medina","2019/mct/2908/quiksilver-pro-gold-coast","round_511_heat_3",2,9.23,13.92,3.16
"Gabriel Medina","2016/mct/1434/oi-rio-pro","round_287_heat_2",2,14.67,13.92,3.16
"Gabriel Medina","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_464_heat_3",3,17.07,13.92,3.16
"Gabriel Medina","2014/mct/674/j-bay-open","round_121_heat_5",3,11.5,13.92,3.16
"Gabriel Medina","2016/mct/1513/quiksilver-pro-france","round_327_heat_2",2,17.83,13.92,3.16
"Gabriel Medina","2015/mct/1267/billabong-pro-tahiti","round_222_heat_2",2,15.67,13.92,3.16
"Gabriel Medina","2015/mct/1307/moche-rip-curl-pro-portugal","round_243_heat_12",2,17.67,13.92,3.16
"Gabriel Medina","2013/mct/594/quiksilver-pro-france","round_60_heat_4",3,17.43,13.92,3.16
"Gabriel Medina","2015/mct/1317/billabong-pipe-masters","round_252_heat_1",3,15.3,13.92,3.16
"Gabriel Medina","2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona","round_18_heat_3",2,14,13.92,3.16
"Gabriel Medina","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_463_heat_7",2,10.5,13.92,3.16
"Gabriel Medina","2018/mct/2856/billabong-pipe-masters","round_502_heat_6",2,14.3,13.92,3.16
"Gabriel Medina","2016/mct/1443/fiji-pro","round_296_heat_1",2,15.6,13.92,3.16
"Gabriel Medina","2019/mct/2917/corona-open-j-bay","round_548_heat_1",2,19.5,13.92,3.16
"Gabriel Medina","2015/mct/1307/moche-rip-curl-pro-portugal","round_244_heat_4",3,10.73,13.92,3.16
"Gabriel Medina","2014/mct/655/rip-curl-pro-bells-beach","round_99_heat_4",2,17,13.92,3.16
"Gabriel Medina","2018/mct/2647/quiksilver-pro-gold-coast","round_433_heat_5",3,6.05,13.92,3.16
"Gabriel Medina","2014/mct/664/billabong-rio-pro","round_107_heat_1",2,15,13.92,3.16
"Gabriel Medina","2015/mct/1302/quiksilver-pro-france","round_233_heat_7",3,14.33,13.92,3.16
"Gabriel Medina","2014/mct/708/hurley-pro-at-trestles","round_140_heat_2",3,16.46,13.92,3.16
"Gabriel Medina","2018/mct/2856/billabong-pipe-masters","round_503_heat_2",3,16.9,13.92,3.16
"Gabriel Medina","2015/mct/1267/billabong-pro-tahiti","round_220_heat_2",3,17.64,13.92,3.16
"Gabriel Medina","2014/mct/708/hurley-pro-at-trestles","round_139_heat_6",2,13.3,13.92,3.16
"Gabriel Medina","2014/mct/668/fiji-pro","round_115_heat_9",2,15.63,13.92,3.16
"Gabriel Medina","2021/mct/3862/rip-curl-rottnest-search-presented-by-corona","round_35_heat_1",2,15.5,13.92,3.16
"Gabriel Medina","2019/mct/2923/quiksilver-pro-france","round_559_heat_5",2,9.5,13.92,3.16
"Gabriel Medina","2019/mct/2917/corona-open-j-bay","round_545_heat_2",2,12.94,13.92,3.16
"Gabriel Medina","2015/mct/1302/quiksilver-pro-france","round_236_heat_4",3,19.83,13.92,3.16
"Gabriel Medina","2017/mct/1950/quiksilver-pro-france","round_414_heat_4",2,15.2,13.92,3.16
"Gabriel Medina","2016/mct/1457/j-bay-open","round_300_heat_3",3,13.83,13.92,3.16
"Gabriel Medina","2016/mct/1484/billabong-pro-tahiti","round_305_heat_4",3,13.6,13.92,3.16
"Gabriel Medina","2015/mct/1302/quiksilver-pro-france","round_240_heat_1",2,17.5,13.92,3.16
"Gabriel Medina","2019/mct/2924/meo-rip-curl-pro-portugal","round_563_heat_6",3,14.67,13.92,3.16
"Gabriel Medina","2017/mct/1935/hurley-pro-at-trestles","round_401_heat_7",3,13.67,13.92,3.16
"Gabriel Medina","2014/mct/713/quiksilver-pro-france","round_145_heat_6",3,15.17,13.92,3.16
"Gabriel Medina","2015/mct/1317/billabong-pipe-masters","round_251_heat_1",2,15.84,13.92,3.16
"Gabriel Medina","2015/mct/1226/drug-aware-margaret-river-pro","round_185_heat_5",3,3.96,13.92,3.16
"Gabriel Medina","2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona","round_21_heat_1",2,18.77,13.92,3.16
"Gabriel Medina","2015/mct/1222/rip-curl-pro-bells-beach","round_182_heat_1",2,8.33,13.92,3.16
"Gabriel Medina","2018/mct/2803/quiksilver-pro-france","round_487_heat_2",2,15.44,13.92,3.16
"Gabriel Medina","2017/mct/1950/quiksilver-pro-france","round_415_heat_2",2,16.4,13.92,3.16
"Gabriel Medina","2014/mct/668/fiji-pro","round_119_heat_2",2,17.5,13.92,3.16
"Gabriel Medina","2019/mct/2916/oi-rio-pro","round_535_heat_2",3,12.1,13.92,3.16
"Gabriel Medina","2019/mct/2927/billabong-pipe-masters","round_572_heat_9",2,17.07,13.92,3.16
"Gabriel Medina","2017/mct/1920/billabong-pro-tahiti","round_400_heat_1",2,17.87,13.92,3.16
"Gabriel Medina","2018/mct/2856/billabong-pipe-masters","round_500_heat_6",3,13.16,13.92,3.16
"Gabriel Medina","2016/mct/1418/drug-aware-margaret-river-pro","round_273_heat_5",3,16.7,13.92,3.16
"Gabriel Medina","2016/mct/1399/quiksilver-pro-gold-coast","round_257_heat_4",3,16.17,13.92,3.16
"Gabriel Medina","2017/mct/1950/quiksilver-pro-france","round_409_heat_8",3,15.86,13.92,3.16
"Gabriel Medina","2013/mct/573/billabong-pro-teahupoo","round_41_heat_9",3,12.16,13.92,3.16
"Gabriel Medina","2014/mct/730/billabong-pipe-masters","round_161_heat_6",3,8.83,13.92,3.16
"Gabriel Medina","2016/mct/1495/hurley-pro-at-trestles","round_315_heat_7",2,17.13,13.92,3.16
"Gabriel Medina","2017/mct/1920/billabong-pro-tahiti","round_395_heat_4",2,14.6,13.92,3.16
"Gabriel Medina","2016/mct/1513/quiksilver-pro-france","round_321_heat_5",3,13.5,13.92,3.16
"Gabriel Medina","2017/mct/1950/quiksilver-pro-france","round_412_heat_4",3,14.43,13.92,3.16
"Gabriel Medina","2015/mct/1267/billabong-pro-tahiti","round_218_heat_7",2,17.67,13.92,3.16
"Gabriel Medina","2017/mct/1920/billabong-pro-tahiti","round_396_heat_2",3,6,13.92,3.16
"Gabriel Medina","2014/mct/713/quiksilver-pro-france","round_148_heat_2",3,16.17,13.92,3.16
"Gabriel Medina","2018/mct/2825/meo-rip-curl-pro-portugal","round_493_heat_2",2,16.16,13.92,3.16
"Gabriel Medina","2017/mct/1800/quiksilver-pro-gold-coast","round_350_heat_4",2,14.34,13.92,3.16
"Gabriel Medina","2014/mct/708/hurley-pro-at-trestles","round_138_heat_1",2,13.83,13.92,3.16
"Gabriel Medina","2019/mct/2909/rip-curl-pro-bells-beach","round_514_heat_6",3,13.7,13.92,3.16
"Gabriel Medina","2018/mct/2803/quiksilver-pro-france","round_485_heat_3",3,13.9,13.92,3.16
"Gabriel Medina","2014/mct/713/quiksilver-pro-france","round_147_heat_6",2,9.4,13.92,3.16
"Gabriel Medina","2014/mct/698/billabong-pro-tahiti","round_136_heat_1",2,18.96,13.92,3.16
"Gabriel Medina","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_1_heat_5",3,5.6,13.92,3.16
"Gabriel Medina","2019/mct/2927/billabong-pipe-masters","round_573_heat_5",2,4.23,13.92,3.16
"Gabriel Medina","2019/mct/2908/quiksilver-pro-gold-coast","round_507_heat_6",3,13.84,13.92,3.16
"Gabriel Medina","2016/mct/1522/meo-rip-curl-pro-portugal","round_329_heat_5",3,9.76,13.92,3.16
"Gabriel Medina","2014/mct/713/quiksilver-pro-france","round_150_heat_2",2,8.9,13.92,3.16
"Gabriel Medina","2017/mct/1961/meo-rip-curl-pro-portugal","round_423_heat_2",2,11.1,13.92,3.16
"Gabriel Medina","2014/mct/649/drug-aware-margaret-river-pro","round_94_heat_2",2,10.77,13.92,3.16
"Gabriel Medina","2013/mct/615/billabong-pipe-masters","round_75_heat_5",2,14,13.92,3.16
"Gabriel Medina","2014/mct/639/quiksilver-pro-gold-coast","round_88_heat_1",2,16.33,13.92,3.16
"Gabriel Medina","2016/mct/1457/j-bay-open","round_301_heat_3",2,15.03,13.92,3.16
"Gabriel Medina","2019/mct/2913/margaret-river-pro","round_528_heat_5",3,14.7,13.92,3.16
"Gabriel Medina","2016/mct/1484/billabong-pro-tahiti","round_307_heat_12",2,15.66,13.92,3.16
"Gabriel Medina","2016/mct/1418/drug-aware-margaret-river-pro","round_276_heat_3",3,12,13.92,3.16
"Gabriel Medina","2014/mct/655/rip-curl-pro-bells-beach","round_97_heat_9",3,10.17,13.92,3.16
"Gabriel Medina","2021/mct/3862/rip-curl-rottnest-search-presented-by-corona","round_34_heat_2",2,13.7,13.92,3.16
"Gabriel Medina","2015/mct/1302/quiksilver-pro-france","round_239_heat_2",2,15.67,13.92,3.16
"Gabriel Medina","2019/mct/2917/corona-open-j-bay","round_542_heat_1",3,12.03,13.92,3.16
"Gabriel Medina","2018/mct/2705/oi-rio-pro","round_450_heat_3",3,11.84,13.92,3.16
"Gabriel Medina","2019/mct/2917/corona-open-j-bay","round_546_heat_1",2,15.67,13.92,3.16
"Gabriel Medina","2013/mct/547/oakley-pro-bali","round_35_heat_11",2,8.94,13.92,3.16
"Gabriel Medina","2015/mct/1281/hurley-pro-at-trestles","round_228_heat_4",3,16.9,13.92,3.16
"Gabriel Medina","2016/mct/1399/quiksilver-pro-gold-coast","round_259_heat_12",2,16.53,13.92,3.16
"Gabriel Medina","2013/mct/547/oakley-pro-bali","round_33_heat_10",3,12.93,13.92,3.16
"Gabriel Medina","2021/mct/3862/rip-curl-rottnest-search-presented-by-corona","round_32_heat_5",2,14.5,13.92,3.16
"Gabriel Medina","2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_3",3,15.04,13.92,3.16
"Gabriel Medina","2014/mct/708/hurley-pro-at-trestles","round_142_heat_2",2,14.77,13.92,3.16
"Gabriel Medina","2014/mct/639/quiksilver-pro-gold-coast","round_87_heat_1",2,14.13,13.92,3.16
"Gabriel Medina","2016/mct/1522/meo-rip-curl-pro-portugal","round_331_heat_7",2,14.17,13.92,3.16
"Gabriel Medina","2021/mct/3624/boost-mobile-margaret-river-pro-presented-by-corona","round_22_heat_6",3,13.93,13.92,3.16
"Gabriel Medina","2014/mct/698/billabong-pro-tahiti","round_129_heat_6",3,14.33,13.92,3.16
"Gabriel Medina","2015/mct/1244/j-bay-open","round_209_heat_12",3,9,13.92,3.16
"Gabriel Medina","2014/mct/719/moche-rip-curl-pro-portugal","round_153_heat_6",3,14.27,13.92,3.16
"Gabriel Medina","2018/mct/2825/meo-rip-curl-pro-portugal","round_489_heat_6",3,13.17,13.92,3.16
"Gabriel Medina","2018/mct/2747/corona-open-j-bay","round_470_heat_12",2,15.63,13.92,3.16
"Gabriel Medina","2016/mct/1434/oi-rio-pro","round_283_heat_12",2,15.67,13.92,3.16
"Gabriel Medina","2015/mct/1317/billabong-pipe-masters","round_254_heat_1",2,11.67,13.92,3.16
"Gabriel Medina","2017/mct/1920/billabong-pro-tahiti","round_393_heat_9",3,14.06,13.92,3.16
"Gabriel Medina","2016/mct/1443/fiji-pro","round_292_heat_1",3,14.6,13.92,3.16
"Gabriel Medina","2019/mct/2927/billabong-pipe-masters","round_575_heat_2",2,13,13.92,3.16
"Gabriel Medina","2018/mct/2856/billabong-pipe-masters","round_506_heat_1",2,18.34,13.92,3.16
"Gabriel Medina","2018/mct/2774/tahiti-pro-teahupoo","round_477_heat_7",2,14.73,13.92,3.16
"Garrett Parkes","2015/mct/1267/billabong-pro-tahiti","round_217_heat_4",3,1.3,4.77,4.9
"Garrett Parkes","2015/mct/1267/billabong-pro-tahiti","round_218_heat_2",2,8.23,4.77,4.9
"Gavin Beschen","2016/mct/1540/billabong-pipe-masters","round_338_heat_1",2,3.6,5.72,3
"Gavin Beschen","2016/mct/1540/billabong-pipe-masters","round_337_heat_6",3,7.84,5.72,3
"Glenn Hall","2015/mct/1222/rip-curl-pro-bells-beach","round_178_heat_6",2,8.1,9.65,3.47
"Glenn Hall","2013/mct/519/quiksilver-pro-gold-coast","round_1_heat_12",3,15.07,9.65,3.47
"Glenn Hall","2013/mct/519/quiksilver-pro-gold-coast","round_2_heat_11",2,11.1,9.65,3.47
"Glenn Hall","2014/mct/664/billabong-rio-pro","round_105_heat_4",3,8.67,9.65,3.47
"Glenn Hall","2014/mct/655/rip-curl-pro-bells-beach","round_97_heat_4",3,8.87,9.65,3.47
"Glenn Hall","2014/mct/674/j-bay-open","round_121_heat_3",3,9.46,9.65,3.47
"Glenn Hall","2013/mct/540/volcom-fiji-pro","round_26_heat_6",2,8.43,9.65,3.47
"Glenn Hall","2014/mct/698/billabong-pro-tahiti","round_129_heat_1",3,4.53,9.65,3.47
"Glenn Hall","2015/mct/1207/quiksilver-pro-gold-coast","round_171_heat_6",2,14.23,9.65,3.47
"Glenn Hall","2013/mct/535/billabong-rio-pro","round_20_heat_3",3,6.03,9.65,3.47
"Glenn Hall","2015/mct/1281/hurley-pro-at-trestles","round_225_heat_7",3,11.33,9.65,3.47
"Glenn Hall","2015/mct/1207/quiksilver-pro-gold-coast","round_169_heat_4",3,12.84,9.65,3.47
"Glenn Hall","2015/mct/1207/quiksilver-pro-gold-coast","round_173_heat_1",2,13.33,9.65,3.47
"Glenn Hall","2014/mct/730/billabong-pipe-masters","round_162_heat_6",2,7.07,9.65,3.47
"Glenn Hall","2015/mct/1317/billabong-pipe-masters","round_251_heat_12",2,4.7,9.65,3.47
"Glenn Hall","2015/mct/1226/drug-aware-margaret-river-pro","round_186_heat_8",2,5.44,9.65,3.47
"Glenn Hall","2015/mct/1281/hurley-pro-at-trestles","round_227_heat_6",2,11.97,9.65,3.47
"Glenn Hall","2014/mct/674/j-bay-open","round_122_heat_4",2,4.8,9.65,3.47
"Glenn Hall","2015/mct/1307/moche-rip-curl-pro-portugal","round_241_heat_10",3,9.54,9.65,3.47
"Glenn Hall","2015/mct/1244/j-bay-open","round_209_heat_8",3,5.4,9.65,3.47
"Glenn Hall","2015/mct/1267/billabong-pro-tahiti","round_218_heat_5",2,9.44,9.65,3.47
"Glenn Hall","2015/mct/1317/billabong-pipe-masters","round_250_heat_9",2,8.6,9.65,3.47
"Glenn Hall","2014/mct/668/fiji-pro","round_115_heat_7",2,9.6,9.65,3.47
"Glenn Hall","2015/mct/1281/hurley-pro-at-trestles","round_226_heat_7",2,13.64,9.65,3.47
"Glenn Hall","2015/mct/1302/quiksilver-pro-france","round_233_heat_10",3,6.43,9.65,3.47
"Glenn Hall","2015/mct/1267/billabong-pro-tahiti","round_217_heat_8",3,2.96,9.65,3.47
"Glenn Hall","2015/mct/1236/fiji-pro","round_201_heat_9",3,10.77,9.65,3.47
"Glenn Hall","2015/mct/1234/oi-rio-pro","round_194_heat_9",2,5.9,9.65,3.47
"Glenn Hall","2015/mct/1222/rip-curl-pro-bells-beach","round_177_heat_9",3,8.74,9.65,3.47
"Glenn Hall","2015/mct/1226/drug-aware-margaret-river-pro","round_185_heat_8",3,10.5,9.65,3.47
"Glenn Hall","2013/mct/529/rip-curl-pro-bells-beach","round_10_heat_7",2,11.77,9.65,3.47
"Glenn Hall","2014/mct/698/billabong-pro-tahiti","round_130_heat_6",2,2.93,9.65,3.47
"Glenn Hall","2015/mct/1302/quiksilver-pro-france","round_234_heat_7",2,7.16,9.65,3.47
"Glenn Hall","2015/mct/1226/drug-aware-margaret-river-pro","round_187_heat_12",2,11.03,9.65,3.47
"Glenn Hall","2015/mct/1244/j-bay-open","round_210_heat_7",2,10.44,9.65,3.47
"Glenn Hall","2015/mct/1307/moche-rip-curl-pro-portugal","round_242_heat_7",2,8.7,9.65,3.47
"Glenn Hall","2014/mct/655/rip-curl-pro-bells-beach","round_99_heat_6",2,14.4,9.65,3.47
"Glenn Hall","2015/mct/1207/quiksilver-pro-gold-coast","round_172_heat_2",3,10.5,9.65,3.47
"Glenn Hall","2013/mct/540/volcom-fiji-pro","round_25_heat_10",3,13.67,9.65,3.47
"Glenn Hall","2015/mct/1207/quiksilver-pro-gold-coast","round_170_heat_3",2,12.77,9.65,3.47
"Glenn Hall","2013/mct/535/billabong-rio-pro","round_21_heat_4",2,13.63,9.65,3.47
"Glenn Hall","2014/mct/668/fiji-pro","round_114_heat_3",2,11.76,9.65,3.47
"Glenn Hall","2015/mct/1317/billabong-pipe-masters","round_249_heat_1",3,1.7,9.65,3.47
"Glenn Hall","2013/mct/529/rip-curl-pro-bells-beach","round_9_heat_11",3,13.77,9.65,3.47
"Glenn Hall","2014/mct/730/billabong-pipe-masters","round_161_heat_1",3,4.26,9.65,3.47
"Glenn Hall","2013/mct/535/billabong-rio-pro","round_17_heat_7",3,15,9.65,3.47
"Glenn Hall","2014/mct/655/rip-curl-pro-bells-beach","round_98_heat_3",2,13.2,9.65,3.47
"Glenn Hall","2015/mct/1236/fiji-pro","round_202_heat_8",2,8.87,9.65,3.47
"Glenn Hall","2014/mct/664/billabong-rio-pro","round_106_heat_3",2,11.66,9.65,3.47
"Glenn Hall","2014/mct/668/fiji-pro","round_113_heat_3",3,12.83,9.65,3.47
"Glenn Hall","2015/mct/1234/oi-rio-pro","round_193_heat_9",3,11.94,9.65,3.47
"Glenn Hall","2013/mct/535/billabong-rio-pro","round_19_heat_7",2,12.33,9.65,3.47
"Glyndyn Ringrose","2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_6",3,11.24,10.04,1.7
"Glyndyn Ringrose","2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_1",2,8.83,10.04,1.7
"Granger Larsen","2013/mct/615/billabong-pipe-masters","round_74_heat_5",2,6.3,9.9,5.09
"Granger Larsen","2013/mct/615/billabong-pipe-masters","round_73_heat_10",2,13.5,9.9,5.09
"Griffin Colapinto","2018/mct/2774/tahiti-pro-teahupoo","round_475_heat_10",3,8.83,11.41,3.14
"Griffin Colapinto","2019/mct/2924/meo-rip-curl-pro-portugal","round_565_heat_2",2,10.8,11.41,3.14
"Griffin Colapinto","2018/mct/2714/corona-bali-protected","round_454_heat_9",3,15.07,11.41,3.14
"Griffin Colapinto","2018/mct/2747/corona-open-j-bay","round_470_heat_11",2,17.7,11.41,3.14
"Griffin Colapinto","2019/mct/2923/quiksilver-pro-france","round_558_heat_14",2,13.23,11.41,3.14
"Griffin Colapinto","2021/mct/3862/rip-curl-rottnest-search-presented-by-corona","round_29_heat_1",3,5.6,11.41,3.14
"Griffin Colapinto","2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona","round_18_heat_8",2,12.27,11.41,3.14
"Griffin Colapinto","2019/mct/2917/corona-open-j-bay","round_544_heat_3",2,10,11.41,3.14
"Griffin Colapinto","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_1_heat_10",3,11.4,11.41,3.14
"Griffin Colapinto","2018/mct/2647/quiksilver-pro-gold-coast","round_437_heat_4",2,16.43,11.41,3.14
"Griffin Colapinto","2018/mct/2705/oi-rio-pro","round_449_heat_5",2,11.4,11.41,3.14
"Griffin Colapinto","2018/mct/2856/billabong-pipe-masters","round_500_heat_7",3,7.07,11.41,3.14
"Griffin Colapinto","2021/mct/3860/rip-curl-narrabeen-classic-presented-by-corona","round_17_heat_15",2,13.57,11.41,3.14
"Griffin Colapinto","2019/mct/2913/margaret-river-pro","round_530_heat_12",2,12,11.41,3.14
"Griffin Colapinto","2019/mct/2924/meo-rip-curl-pro-portugal","round_563_heat_2",3,10.96,11.41,3.14
"Griffin Colapinto","2019/mct/2916/oi-rio-pro","round_535_heat_9",3,10.8,11.41,3.14
"Griffin Colapinto","2019/mct/2913/margaret-river-pro","round_528_heat_12",3,12,11.41,3.14
"Griffin Colapinto","2021/mct/3624/boost-mobile-margaret-river-pro-presented-by-corona","round_24_heat_3",2,15.67,11.41,3.14
"Griffin Colapinto","2018/mct/2803/quiksilver-pro-france","round_482_heat_10",3,14.24,11.41,3.14
"Griffin Colapinto","2018/mct/2647/quiksilver-pro-gold-coast","round_435_heat_9",2,13.5,11.41,3.14
"Griffin Colapinto","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_461_heat_9",3,3.83,11.41,3.14
